beer_id,beer_name,mash_type,brewer,batch_size,boil_size,efficiency
nelson-pa,[u'Nelson PA'],[u'All Grain'],[u'kdsjaf'],[u'10.599152984'],[u'15.14164712'],[u'75.0']
b-kart-plebana,[u'B\u0119kart Plebana'],[u'All Grain'],[u'Krzysztof Men\u017cyk'],[u'20.0'],[u'6.336'],[u'80.0']
white-ale-7,[u'White Ale #7'],[u'All Grain'],[u'benji'],[u'20.81976479'],[u'26.655607950833346'],[u'78.0']
black-stocking-stout,[u'Black Stocking Stout'],[u'Partial Mash'],[u'markskar'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
cascade-smash-ipa-1,[u'Cascade Smash IPA'],[u'All Grain'],[u'Justin Vatz'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
witches-brew-esb,[u'Witches Brew esb'],[u'Partial Mash'],[u'malcontent'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
nw-pale-ale-2-1,[u'NW Pale Ale [#2]'],[u'All Grain'],[u'Nate'],[u'11.35623534'],[u'13.1732329944'],[u'70.0']
citrus-ipa-26,[u'Citrus IPA'],[u'All Grain'],[u'pwkblue'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
selkie-whiskey-ale,[u'Selkie - Whiskey Ale'],[u'Extract'],[u'Curleez & ME'],[u'3.798'],[u'1.7'],[u'75.0']
hoppy-wheat-40,[u'Hoppy Wheat'],[u'All Grain'],[u'squinty60'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
wild-irish-red,[u'Wild Irish Red'],[u'All Grain'],[u'Tyrone Johnson'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
trillium-style,[u'Trillium Style'],[u'All Grain'],[u'Zarf'],[u'20.81976479'],[u'24.983717748'],[u'70.0']
muggle-smash,"[u""M'Uggle SMaSH""]",[u'All Grain'],[u'JetSmooth'],[u'30.28329424'],[u'43.267256645399996'],[u'75.0']
jaime-quien-pilsener-2010-08-24-version,[u'Jaime Quien Pilsener (2010-08-24 version)'],[u'Extract'],[u'jotaigna'],[u'23.0153036224'],[u'28.8448377636'],[u'75.0']
english-brown-ale-55,[u'English Brown Ale'],[u'Partial Mash'],[u'ffSwanee'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
rtipel,[u'rtipel'],[u'All Grain'],[u'Sean & Craig'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
single-malt-ipa-3,[u'Single Malt IPA'],[u'All Grain'],[u'Jake Sunkin'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
first-harvest-cascade-pale,[u'First Harvest Cascade Pale'],[u'All Grain'],[u'Esus'],[u'9.46352945'],[u'19.873411845'],[u'88.0']
piba,[u'PIBA'],[u'Extract'],[u'dkbc'],[u'23.848094214'],[u'26.2329036354'],[u'75.0']
rebel-ipa,[u'Rebel IPA'],[u'All Grain'],[u'hopper'],[u'16.0'],[u'5.076'],[u'75.0']
luke-i-am-your-patersbier,"[u'Luke, I am your Patersbier']",[u'All Grain'],[u'stupergenius'],[u'20.81976479'],[u'25.504211867749998'],[u'60.0']
amarillo-smash-16,[u'Amarillo SMaSH'],[u'All Grain'],[u'No Boundaries Brewery'],[u'41.63952958'],[u'49.967435496'],[u'75.0']
stonewood-ipa,[u'StoneWood IPA'],[u'Partial Mash'],[u'Aaron Garcia'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
174th-and-interurban-ipa,[u'174th & Interurban IPA'],[u'Partial Mash'],[u'cgeorge'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
just-sounds-nasty-ipa,[u'Just Sounds Nasty IPA'],[u'All Grain'],[u'pm079'],[u'16.9964988922'],[u'21.3118683214'],[u'80.0']
cascade-pale-ale-17,[u'Cascade Pale Ale'],[u'Partial Mash'],[u'dfleming62'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
mcd-60-ipa,"[u""MCD 60' IPA""]",[u'All Grain'],[u'Matthew Dianich'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
punch-in-the-face-pale-ale,[u'Punch In The Face Pale Ale'],[u'All Grain'],[u'Harry Platypus'],[u'15.103793002200002'],[u'18.9270589'],[u'75.0']
full-pint-ipa,[u'Full Pint IPA'],[u'All Grain'],[u'Hoptastic'],[u'43.53223547'],[u'44.289317825999994'],[u'75.0']
untitled-bohemian-pilsener-177191,[u'Untitled Bohemian Pilsener 177191'],[u'All Grain'],[u'Anonymous'],[u'26.49788246'],[u'33.122353075'],[u'75.0']
brevity-2,[u'Brevity'],[u'Extract'],[u'htennek'],[u'18.9270589'],[u'11.8483388714'],[u'75.0']
coffee-vanilla-porter-5,[u'Coffee Vanilla Porter'],[u'All Grain'],[u'Kevin Ramey'],[u'19.873411845'],[u'23.848094214'],[u'75.0']
kama-citra-nb,[u'Kama Citra NB'],[u'All Grain'],[u'Lara Meyer'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
tooty-fwooty-ipa,[u'Tooty Fwooty IPA'],[u'All Grain'],[u'SBarlowLayne'],[u'11.35623534'],[u'15.520188297999999'],[u'75.0']
citrasolo-pale-ale,[u'CitraSolo Pale Ale'],[u'All Grain'],[u'bzsmith'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
8-29-sweet-pale,[u'8-29 Sweet Pale'],[u'All Grain'],[u'BlamDolus'],[u'18.9270589'],[u'23.658823625'],[u'65.0']
irish-red-ale-116,[u'Irish Red Ale'],[u'All Grain'],[u'Michael Moussa'],[u'22.71247068'],[u'29.1855248238'],[u'75.0']
sour-base-2-1,[u'Sour base 2'],[u'Partial Mash'],[u'bigdood'],[u'20.81976479'],[u'27.065694227'],[u'70.0']
always-around,[u'Always Around'],[u'All Grain'],[u'Two Akers Brewing'],[u'18.9270589'],[u'21.955388323999998'],[u'75.0']
18-stormaktspilsener,[u'#18 Stormaktspilsener'],[u'All Grain'],[u'pernod'],[u'21.0'],[u'26.04'],[u'65.0']
session-pilsner-1,[u'Session Pilsner'],[u'All Grain'],[u'Rodney Marable'],[u'11.35623534'],[u'14.800960059800001'],[u'75.0']
pils-16,[u'Pils'],[u'All Grain'],[u'Cellarbrau'],[u'24.983717748'],[u'35.6964330854'],[u'82.0']
mr-teabag,[u'Mr Teabag'],[u'All Grain'],[u'Klark'],[u'15.0'],[u'4.752'],[u'75.0']
robert-burns-250th-anniversary-au-2,"[u'Robert Burns\' 250th Anniversary ""Auld Reekie"" Wee Heavy Scotch Ale']",[u'Partial Mash'],[u'chronlord'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ipa-660,[u'IPA'],[u'All Grain'],[u'Tim Andy'],[u'20.81976479'],[u'24.983717748'],[u'71.0']
triathadon,[u'TRIathaDON'],[u'Partial Mash'],[u'Brewologists'],[u'18.9270589'],[u'22.2582212664'],[u'75.0']
blonde-ale-53,[u'Blonde Ale'],[u'Partial Mash'],[u'Alex'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
blue-skys-and-sunshine,[u'Blue Skys and Sunshine'],[u'All Grain'],[u'Storm Beck'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
reviewer-3,[u'Reviewer #3'],[u'All Grain'],[u'negativentropy'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
k-lsch-lorraine,[u'K\xf6lsch Lorraine'],[u'All Grain'],[u'Mark Atkinson'],[u'20.781910672200002'],[u'29.7533365908'],[u'75.0']
irish-red-ale-130,[u'Irish Red Ale'],[u'All Grain'],[u'robertmeyer6'],[u'28.39058835'],[u'34.06870602'],[u'75.0']
hop-house-3,[u'hop house 3'],[u'Extract'],[u'Frydogbrews'],[u'37.8919719178'],[u'47.31764725'],[u'75.0']
hoppipale,[u'HoppiPale'],[u'All Grain'],[u'drew77'],[u'22.71247068'],[u'28.39058835'],[u'70.0']
session-pale-ale-3-ways,[u'Session Pale Ale - 3 Ways'],[u'All Grain'],[u'PDurning'],[u'22.71'],[u'7.8'],[u'65.0']
chocolate-milk-stout-30,[u'Chocolate Milk Stout'],[u'Partial Mash'],[u'dhilby09'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
wet-and-jet-black-ipa-4f26a8,[u'Wet and Jet Black IPA'],[u'All Grain'],[u'knfknf'],[u'13.24894123'],[u'17.03435301'],[u'75.0']
whiny-the-welder-2c8bd9,[u'Whiny the Welder'],[u'Extract'],[u'Tad'],[u'18.9270589'],[u'11.924047107'],[u'75.0']
lda-kolsch-033e7e,[u'LDA Kolsch '],[],[],[],[],[]
pumpkin-ale-476,[u'Pumpkin Ale'],[u'Extract'],[u'Frogtown Brewing '],[u'20.81976479'],[u'24.983717748'],[u'75.0']
honey-blonde-kolsch,[u'Honey Blonde Kolsch'],[u'All Grain'],[u'Michael Cooper'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
drinking-horse-ipa,[u'Drinking Horse IPA'],[u'All Grain'],[u'primrose brewing cooperative'],[u'41.63952958'],[u'49.967435496'],[u'70.0']
youngers-no-3-lite,"[u""Younger's No 3 Lite""]",[u'All Grain'],[u'danlad'],[u'24.983717748'],[u'31.229647185'],[u'75.0']
northern-brewer-caribou-slobber-4,[u'Northern Brewer Caribou Slobber'],[u'Extract'],[u'shackary'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
busta-nut-brown-ale,"[u'""Busta"" Nut Brown Ale']",[u'All Grain'],[u'Brew Devil'],[u'39.7089695722'],[u'49.7024566714'],[u'70.0']
junefest-1,[u'Junefest 1'],[u'All Grain'],[u'tomiwanowski'],[u'35.015058965'],[u'45.008546064200004'],[u'71.0']
saures-biergesicht,[u'Saures Biergesicht'],[u'Extract'],[u'AdamWiz'],[u'10.409882395'],[u'10.750569455199999'],[u'75.0']
summer-saison-73,[u'Summer Saison'],[u'All Grain'],[u'rjstew'],[u'34.06870602'],[u'44.289317825999994'],[u'71.0']
patersbier-20,[u'Patersbier'],[u'Partial Mash'],[u'jboggeye'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
murrican-ermber,"[u""'Murrican Ermber""]",[u'All Grain'],[u'bier_schnob'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
zombie-deity-day-dunkelwiezen-boc,[u'Zombie Deity Day Dunkelwiezen Bock'],[u'Partial Mash'],[u'ajarvis8'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
nit-wit-a50d73,[u'Nit-Wit'],[u'Partial Mash'],[u'dboltz77'],[u'18.9270589'],[u'17.03435301'],[u'75.0']
chocolate-portfection,[u'Chocolate Portfection'],[u'All Grain'],[u'Clayton'],[u'4.731764725'],[u'6.624470615'],[u'75.0']
kama-citra-840b0d,[u'Kama Citra'],[u'All Grain'],[u'csboehm'],[u'20.81976479'],[u'28.39058835'],[u'75.0']
burt-mcnasty-s-fall-belgian-ipa,"[u""Burt McNasty's Fall Belgian IPA""]",[u'All Grain'],[u'Eric Burt'],[u'20.81976479'],[u'29.147670706'],[u'75.0']
belgian-pale-ale-31,[u'Belgian Pale Ale'],[u'Partial Mash'],[u'eriktheipaman'],[u'7.608677677799999'],[u'9.46352945'],[u'75.0']
pb-pils,[u'PB Pils'],[u'All Grain'],[u'Tony'],[u'18.9270589'],[u'23.658823625'],[u'68.0']
2015-wet-hop-cascade-pale-ale-smash,[u'2015 Wet Hop Cascade Pale Ale SMaSH'],[u'All Grain'],[u'DarkCloud'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
hoptology-pale-ale,[u'Hoptology Pale Ale'],[u'All Grain'],[u'Hoptology'],[u'37.8541178'],[u'54.093534336199994'],[u'75.0']
my-bock-5,[u'My Bock'],[u'All Grain'],[u'sasquatch_bob'],[u'41.6016754622'],[u'52.049411975'],[u'70.0']
ica-3,[u'ICA #3'],[u'All Grain'],[u'binarybrewing'],[u'28.39058835'],[u'40.54176016380001'],[u'75.0']
american-amber-ale-75,[u'American Amber Ale'],[u'All Grain'],[u'Son of Hilarius Ales'],[u'17.03435301'],[u'21.198305968'],[u'75.0']
onsh-2-nottawa-centennial,[u'ONSH #2: Nottawa Centennial'],[u'All Grain'],[u'Jokro'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
hefe-71b38a,[u'Hefe'],[u'All Grain'],[u'dmick'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
white-night-coffee-blonde,[u'White Night Coffee Blonde'],[u'All Grain'],[u'deflegg'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
listemanns-red-ale,"[u""Listemann's Red Ale""]",[u'Partial Mash'],[u'JeremyCarouser'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
blue-drink-blueberry-kolsh,[u'Blue Drink ( Blueberry Kolsh )'],[u'All Grain'],[u'Phyxia'],[u'41.63952958'],[u'49.967435496'],[u'75.0']
kolsch-2012-01-26-version-alt,[u'Kolsch (2012-01-26 version) [alt]'],[u'All Grain'],[u'Risser09'],[u'45.3870872422'],[u'64.8819579092'],[u'75.0']
dfh-60-minute-ipa-ii,[u'DFH 60 Minute IPA II'],[u'All Grain'],[u'C Kriwox'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
black-ipa-757,[u'Black IPA'],[u'All Grain'],[u'TheMatterHorn'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
belgian-quad-15,[u'Belgian Quad'],[u'All Grain'],[u'Ian'],[u'19.873411845'],[u'27.325941286875'],[u'70.0']
welch-ale-1,[u'Welch Ale'],[u'All Grain'],[u'EskimoDave'],[u'18.93'],[u'27.03'],[u'75.0']
xiii8,[u'XIII8'],[u'All Grain'],[u'miskui'],[u'22.71'],[u'7.35'],[u'60.0']
american-2,[u'American'],[u'All Grain'],[u'Maroche Hajduk'],[u'20.0'],[u'25.06'],[u'75.0']
b-h-kolsh,[u'b@h kolsh'],[u'Partial Mash'],[u'cbish'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pistachio-pale-ale-ppa,[u'Pistachio Pale Ale (PPA)'],[u'Partial Mash'],[u'Alex Hickman'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
galaxy-american-ipa,[u'Galaxy American IPA'],[u'All Grain'],[u'surfcarp'],[u'18.9270589'],[u'26.4600283422'],[u'75.0']
rye-pale-ale-24,[u'Rye Pale Ale'],[u'Partial Mash'],[u'bgofgbbeer'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
nw-red-2e10f1,[u'NW Red'],[u'All Grain'],[u'Ken Tucky Brew'],[u'24.60517657'],[u'28.39058835'],[u'82.0']
htrb-green-jasmine-ipa,[u'HTRB Green Jasmine IPA'],[u'Partial Mash'],[u'Hutch'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
soft-parade-clone-1,[u'Soft Parade Clone'],[u'Extract'],[u'Brewing in Wooden Shoes'],[u'3.78541178'],[u'4.163952958'],[u'75.0']
pumpkin-coffee-porter-904c61,[u'Pumpkin Coffee Porter'],[u'All Grain'],[u'bosiephus45'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
freiksenets-brewery-4-single,"[u""Freiksenet's Brewery #4 - Single""]",[u'All Grain'],[u'freiksenet'],[u'8.0'],[u'2.532'],[u'60.0']
fig-saison,[u'Fig Saison'],[u'All Grain'],[u'Nate'],[u'22.71247068'],[u'28.39058835'],[u'80.0']
hoplingers-vacation-lager,"[u""Hoplinger's Vacation Lager""]",[u'Partial Mash'],[u'k20sixpac'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
quick-wheat,[u'Quick Wheat'],[u'Extract'],[u'UncleStinky'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
mac-and-jack-clone-byo,[u'Mac & Jack Clone BYO'],[u'All Grain'],[u'Brewski09'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
one-hitter-chinook-ipa,[u'One Hitter Chinook IPA'],[u'Partial Mash'],[u'stash'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
noble-lager-1,[u'Noble Lager'],[u'All Grain'],[u'Wain Thor'],[u'41.6016754622'],[u'52.049411975'],[u'75.0']
2014-st-fitzpatricks-day-stout,"[u""2014 St. FitzPatrick's Day Stout""]",[u'All Grain'],[u'timbaraka'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
guinness-3,[u'Guinness'],[u'All Grain'],[u'willcsommers'],[u'18.9270589'],[u'23.658823625'],[u'83.0']
imperial-stout-midwest-extract-kit,[u'Imperial Stout (Midwest Extract Kit)'],[u'Extract'],[u'Dan Davis'],[u'18.9270589'],[u'21.766117735'],[u'75.0']
beefed-up-hefe,[u'Beefed up Hefe'],[u'Partial Mash'],[u'mpinto31'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
wheat-lager-829350,[u'wheat lager'],[u'Extract'],[u'Anthony Russell'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
izzo-18-backyard-saison-80b528,[u'Izzo 18 Backyard Saison'],[u'Partial Mash'],[u'Power-Ketal Homebrew'],[u'17.03435301'],[u'10.5612988662'],[u'100.0']
aws-historic-ipa,[u'A.W.S. Historic IPA'],[u'All Grain'],[u'lowbrow'],[u'37.8919719178'],[u'63.10281437260001'],[u'85.0']
tripel-denial-batch-ii,[u'Tripel Denial Batch II'],[u'All Grain'],[u'Dick Sully'],[u'18.9270589'],[u'18.9270589'],[u'49.0']
to-be-named-2,[u'To be named'],[u'All Grain'],[u'liamrm'],[u'21.0'],[u'6.66'],[u'70.0']
leffe-clone-2,[u'leffe clone'],[u'All Grain'],[u'jrhoat'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
hefeweizen-33,[u'Hefeweizen'],[u'All Grain'],[u'check22dc'],[u'8.2900517982'],[u'10.409882395'],[u'70.0']
homegrown-otter,[u'Homegrown Otter'],[u'All Grain'],[u'Brian'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sour-apple-weisse,[u'Sour Apple Weisse'],[u'All Grain'],[u'Churchyard'],[u'11.35623534'],[u'15.14164712'],[u'75.0']
untitled-belgian-tripel-5,[u'Untitled Belgian Tripel'],[u'All Grain'],[u'baker140350'],[u'20.81976479'],[u'27.7470683474'],[u'75.0']
pils-power-metal,[u'Pils - Power Metal'],[u'All Grain'],[u'Jonathan'],[u'19.684141256'],[u'27.5577977584'],[u'75.0']
memphis-nelson,[u'Memphis Nelson'],[u'All Grain'],[u'Stu McAfee'],[u'19.684141256'],[u'28.125609525399998'],[u'70.0']
1st-pils-1,[u'1st Pils'],[u'All Grain'],[u'Churchyard'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
redhead-iii-e0bdab,[u'Redhead III'],[u'All Grain'],[u'Mark of the Yeast'],[u'18.9270589'],[u'23.091011857999998'],[u'75.0']
pacific-jade-10,[u'pacific jade 1.0'],[u'All Grain'],[u'pitasoup'],[u'41.6016754622'],[u'59.468819063800005'],[u'75.0']
80-3-0-4-25gb-f09b77,[u'80/- 3.0 4.25GB'],[u'All Grain'],[u'The Apartment Homebrewer'],[u'16.088000065'],[u'15.330917709'],[u'85.0']
chocolate-coffee-beer,[u'Chocolate Coffee Beer'],[u'All Grain'],[u'12characters'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
red-flanders-aka-okaley-dokely-ale,[u'Red Flanders (aka okaley-dokely ale)'],[u'Partial Mash'],[u'Gold Mountain Brewing'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
kiss-me-im-irish,"[u""K.I.S.S. Me, I'm Irish""]",[u'All Grain'],[u'nverboon'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
homegrown-iipa-960ca0,[u'Homegrown IIPA'],[u'All Grain'],[u'nolson'],[u'41.63952958'],[u'37.475576622'],[u'86.0']
winter-deck-ipa-9c21ae,[u'Winter Deck IPA'],[u'All Grain'],[u'MasH KinG'],[u'21.0'],[u'8.55'],[u'73.0']
ebb-bohemian-pilsener,[u'EBB Bohemian Pilsener'],[u'All Grain'],[u'Ball Lightning Brewing'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
basic-golden-strong-ale,[u'Basic Golden Strong Ale'],[u'All Grain'],[u'justinbehan'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
cascade-single-hop-ale,[u'Cascade Single Hop Ale'],[u'All Grain'],[u'Jesse Martin'],[u'8.5'],[u'5.94833333333333'],[u'65.0']
robust-oatmeal-porter,[u'Robust Oatmeal Porter'],[u'Partial Mash'],[u'Liberty'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
original-saison-1,[u'Original Saison #1'],[u'All Grain'],[u'Ukol & Gratz'],[u'20.781910672200002'],[u'26.0436330464'],[u'80.0']
midwest-autumn-amber,[u'Midwest Autumn Amber'],[u'Partial Mash'],[u'thechaosofom'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
deck-burner,[u'Deck Burner'],[u'All Grain'],[u'cwthomps'],[u'30.28329424'],[u'32.17600013'],[u'60.0']
historic-vienna-lager,[u'Historic Vienna Lager'],[u'All Grain'],[u'Andreas Krennmair'],[u'20.0'],[u'6.864'],[u'65.0']
triple-abby,[u'Triple Abby'],[u'All Grain'],[u'VermontBrewer'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
coop-common-extract,[u'Coop Common extract'],[u'Partial Mash'],[u'Dirk'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
citra-bomb-a8b131,[u'Citra Bomb'],[u'All Grain'],[u'dukeredhair'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
blonde-183123,[u'Blonde'],[u'All Grain'],[u'David Booth'],[u'40.91'],[u'15.764'],[u'75.0']
moa-pale-ale,[u'Moa Pale Ale'],[u'Extract'],[u'richc'],[u'19.986974198400002'],[u'25.0594259836'],[u'75.0']
chinook-single,[u'chinook single'],[u'All Grain'],[u'Stakem'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
two-hearted-clone-47,[u'Two Hearted Clone'],[u'All Grain'],[u'Cabaku'],[u'7.57082356'],[u'9.084988272'],[u'68.0']
mosaic-hopped-apa,[u'Mosaic Hopped APA'],[u'Extract'],[u'dankdave'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
fairplay-ipa,[u'Fairplay IPA'],[u'Partial Mash'],[u'rebrandsoftware'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ipa-8-016,[u'IPA 8 (016)'],[u'All Grain'],[u'CallumEdwards'],[u'8.75'],[u'10.86'],[u'75.0']
bling-bling,[u'bling bling'],[u'All Grain'],[u'Young-gun Kim'],[u'20.0'],[u'5.808'],[u'70.0']
american-stout-1-4,[u'American Stout#1'],[u'All Grain'],[u'zeak'],[u'22.7'],[u'6.9'],[u'75.0']
esb-hookish-120818,[u'ESB Hookish 120818'],[u'All Grain'],[u'Greg Busche'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
golden-tripel,[u'Golden Tripel'],[u'All Grain'],[u'jcheneyp'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
summer-luvin-witbier,"[u""Summer Luvin' Witbier""]",[u'Partial Mash'],[u'nagorka'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
all-hopped-up-3,[u'All Hopped Up'],[u'All Grain'],[u'MrSnodgrass'],[u'15.103793002200002'],[u'18.9270589'],[u'70.0']
stlands-ipa,[u'\xd8stlands-IPA'],[u'All Grain'],[u'TrafoBrygg'],[u'25.0'],[u'8.58'],[u'75.0']
porter-238,[u'PORTER'],[u'All Grain'],[u'Coffeedemon'],[u'20.441223612'],[u'24.5294683344'],[u'75.0']
butlers-bitter,"[u""Butler's Bitter""]",[u'All Grain'],[u'nala'],[u'23.0153036224'],[u'28.8448377636'],[u'75.0']
maris-otter-cascade-smash-4,[u'Maris Otter/Cascade SMaSH'],[u'All Grain'],[u'Daniel Slaughter'],[u'11.35623534'],[u'13.627482408'],[u'75.0']
pilsen,[u'Pilsen'],[u'All Grain'],[u'ivanrs79'],[u'100.0'],[u'124.92'],[u'70.0']
duvel-9,[u'Duvel'],[u'All Grain'],[u'marthur87'],[u'18.9270589'],[u'23.091011857999998'],[u'80.0']
mon-amie-hogan-3gl,[u'Mon Amie Hogan! 3gl'],[u'All Grain'],[u'Joseph Smith'],[u'11.35623534'],[u'16.466541242999998'],[u'70.0']
snake-farm-ipa-2012-05-12-version,[u'Snake Farm IPA (2012-05-12 version)'],[u'All Grain'],[u'Sean Peterson'],[u'18.9270589'],[u'23.658823625'],[u'80.0']
deerchase-winter-stout-ee3828,[u'Deerchase Winter Stout'],[u'Partial Mash'],[u'Craig Wiggins'],[u'13.24894123'],[u'16.088000065'],[u'70.0']
hoppy-pale-v3-2b1fb3,[u'Hoppy Pale v3'],[u'All Grain'],[u'Daniel Juett'],[u'4.5'],[u'3.19'],[u'67.0']
mild-sause,[u'mild sause'],[u'All Grain'],[u'howrealisreal'],[u'19.4002353725'],[u'23.280282447'],[u'70.0']
belgian-pale-ale-v10-2,[u'Belgian Pale Ale v1.0'],[u'All Grain'],[u'tahmores'],[u'18.9270589'],[u'23.2045742114'],[u'72.0']
cm-pale-ale-1,[u'cm pale ale'],[u'Extract'],[u'BUCKMAN'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
springerator-dopplebock-03ba02,[u'Springerator Dopplebock'],[u'All Grain'],[u'Rob'],[u'45.42494136'],[u'20.441223612'],[u'70.0']
skinny-tire-1,[u'Skinny Tire'],[u'All Grain'],[u'Matt Overton'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
basil-farmhouse-ale,[u'Basil Farmhouse Ale'],[u'Extract'],[u'mattc'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
axe-le-mon,[u'Axe le Mon'],[u'Extract'],[u'djs'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
lambic-35,[u'Lambic'],[u'All Grain'],[u'AlexFields'],[u'68.13741204'],[u'88.57863565199999'],[u'75.0']
jens-happy-pils-batch-5,"[u""Jen's Happy Pils, Batch 5""]",[u'All Grain'],[u'Paul Stauffer'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
the-colonel,[u'The Colonel'],[u'Partial Mash'],[u'RSammy'],[u'20.0'],[u'25.1'],[u'75.0']
jbs-pa-11,"[u""JB's PA 1.1""]",[u'Partial Mash'],[u'292beach'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pilsen-i,[u'Pilsen I'],[u'All Grain'],[u'Louren\xe7o  Cardoso'],[u'36.9834730906'],[u'46.371294305'],[u'60.0']
jz-helles,[u'JZ Helles'],[u'All Grain'],[u'Darnell Brawner'],[u'20.81976479'],[u'29.7533365908'],[u'70.0']
okanagan-springs-pale-ale,[u'Okanagan Springs Pale Ale'],[u'Partial Mash'],[u'Doug Brown'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
bavarian-weizen-3,[u'Bavarian Weizen'],[u'Partial Mash'],[u'Mike M'],[u'18.9270589'],[u'23.658823625'],[u'65.0']
exp-4-2012,[u'EXP 4-2012'],[u'All Grain'],[u'Justin'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
belgian-amber-4,[u'Belgian Amber'],[u'All Grain'],[u'sideshow_ben'],[u'19.684141256'],[u'24.60517657'],[u'75.0']
firestone-walkers-double-barrel-a-1,"[u""Firestone Walker's Double Barrel Ale""]",[u'Partial Mash'],[u'jpjeanne'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
classic-esb-2011-01-06-version-alt,[u'Classic ESB (2011-01-06 version) [alt]'],[u'All Grain'],[u'Eric'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
pour-standard-pale,[u'Pour Standard Pale'],[u'All Grain'],[u'TerrenceOBrien'],[u'18.9270589'],[u'24.983717748'],[u'70.0']
better-late-than-never-1-2,[u'Better Late than Never 1.2'],[u'All Grain'],[u'Mike'],[u'32.17600013'],[u'27.254964816'],[u'75.0']
right-said-red,[u'Right Said RED'],[u'All Grain'],[u'Two Akers Brewing'],[u'18.169976544'],[u'21.985671618239998'],[u'81.0']
