beer_id,beer_name,name,origin,alpha,beta,amount,use,form,time,notes
goose-ipa-b8cc58,[u'Goose IPA'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'5'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
egtesb-earl-grey-tea-esb,[u'(EGTESB) Earl Grey Tea ESB'],[],[],[],[],[],[],[],[],[]
egtesb-earl-grey-tea-esb,[u'(EGTESB) Earl Grey Tea ESB'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'12.6'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'30'],[]
backyard-pumpkin-ale-2013,[u'Backyard Pumpkin Ale 2013'],[],[],[],[],[],[],[],[],[]
backyard-pumpkin-ale-2013,[u'Backyard Pumpkin Ale 2013'],[u'Willamette (US)'],[u'United States'],[u'4.75'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'60'],[]
backyard-pumpkin-ale-2013,[u'Backyard Pumpkin Ale 2013'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
pumpkin-beer-27,[u'Pumpkin Beer'],[],[],[],[],[],[],[],[],[]
pumpkin-beer-27,[u'Pumpkin Beer'],[u'Willamette (US)'],[u'United States'],[u'4.75'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
its-maibock-too-yeah,"[u""It's Maibock Too, Yeah!!!""]",[],[],[],[],[],[],[],[],[]
its-maibock-too-yeah,"[u""It's Maibock Too, Yeah!!!""]",[u'German Perle'],[],[u'8.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'60'],[]
its-maibock-too-yeah,"[u""It's Maibock Too, Yeah!!!""]",[u'Hersbrucker (DE)'],[u'Germany'],[u'3.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'45'],[]
its-maibock-too-yeah,"[u""It's Maibock Too, Yeah!!!""]",[u'Hallertau (US)'],[u'United States'],[u'4.1'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'45'],[]
its-maibock-too-yeah,"[u""It's Maibock Too, Yeah!!!""]",[u'Hallertau (US)'],[u'United States'],[u'4.1'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'15'],[]
ipahhh,[u'IPAHHH!'],[],[],[],[],[],[],[],[],[]
ipahhh,[u'IPAHHH!'],[u'Citra (US)'],[u'United States'],[u'14.2'],[],[u'7.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
ipahhh,[u'IPAHHH!'],[u'Citra (US)'],[u'United States'],[u'14.2'],[],[u'7.0'],[u'Boil'],[u'Pellet'],[u'45'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
ipahhh,[u'IPAHHH!'],[u'Citra (US)'],[u'United States'],[u'14.2'],[],[u'7.0'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
ipahhh,[u'IPAHHH!'],[u'Citra (US)'],[u'United States'],[u'14.2'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
grapefruit-gose-wild-ab638f,[u'Grapefruit Gose Wild'],[],[],[],[],[],[],[],[],[]
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[],[],[],[],[],[],[],[],[]
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[u'Magnum (DE)'],[u'Germany'],[u'13.1'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],[]
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[u'Cascade (NZ)'],[u'New Zealand'],[u'8.1'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'30'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[u'Nugget (US)'],[u'United States'],[u'13.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Floral, resiny aroma and flavor. Primarily a bittering hop. Substitutes: Galena, Olympic.']"
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[u'Cascade (NZ)'],[u'New Zealand'],[u'8.1'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[u'Nugget (US)'],[u'United States'],[u'13.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Floral, resiny aroma and flavor. Primarily a bittering hop. Substitutes: Galena, Olympic.']"
ezs-biab-american-brown-ale,"[u""EZ's BIAB American Brown Ale""]",[u'Cascade (NZ)'],[u'New Zealand'],[u'8.1'],[],[u'0.01417475'],[u'Boil'],[u'Leaf'],[u'5'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
nosferatu-clone-1,[u'Nosferatu Clone'],[],[],[],[],[],[],[],[],[]
nosferatu-clone-1,[u'Nosferatu Clone'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[]
nosferatu-clone-1,[u'Nosferatu Clone'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'15'],[]
nosferatu-clone-1,[u'Nosferatu Clone'],[u'Cascade (NZ)'],[u'New Zealand'],[u'5.5'],[],[u'0.05669906116184917'],[u'Boil'],[u'Pellet'],[u'5'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
nosferatu-clone-1,[u'Nosferatu Clone'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'5'],[]
nosferatu-clone-1,[u'Nosferatu Clone'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.028349530580924584'],[u'Dry Hop'],[u'Pellet'],[u'10080'],[]
summer-shandy-4,[u'Summer Shandy'],[],[],[],[],[],[],[],[],[]
single-hop-ipa-sorachi-ace-scaled,[u'Single Hop IPA - Sorachi Ace - Scaled'],[],[],[],[],[],[],[],[],[]
single-hop-ipa-sorachi-ace-scaled,[u'Single Hop IPA - Sorachi Ace - Scaled'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'11.45'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
single-hop-ipa-sorachi-ace-scaled,[u'Single Hop IPA - Sorachi Ace - Scaled'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'11.45'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],[]
single-hop-ipa-sorachi-ace-scaled,[u'Single Hop IPA - Sorachi Ace - Scaled'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'11.45'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'5'],[]
campfire-kolsch,[u'Campfire Kolsch'],[],[],[],[],[],[],[],[],[]
campfire-kolsch,[u'Campfire Kolsch'],[u'Tettnanger (DE)'],[u'Germany'],[u'4.5'],[],[u'0.014174765290462292'],[u'First Wort'],[u'Pellet'],[u'60'],[]
campfire-kolsch,[u'Campfire Kolsch'],[u'Hallertau (US)'],[u'United States'],[u'5.2'],[],[u'0.014174765290462292'],[u'First Wort'],[u'Pellet'],[u'60'],[]
campfire-kolsch,[u'Campfire Kolsch'],[u'Tettnanger (DE)'],[u'Germany'],[u'4.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'5'],[]
campfire-kolsch,[u'Campfire Kolsch'],[u'Hallertau (US)'],[u'United States'],[u'5.2'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'5'],[]
campfire-kolsch,[u'Campfire Kolsch'],[u'Tettnanger (DE)'],[u'Germany'],[u'4.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'1'],[]
banana-nut-beer-3,[u'Banana Nut Beer'],[],[],[],[],[],[],[],[],[]
banana-nut-beer-3,[u'Banana Nut Beer'],[u'Golding (UK)'],[u'United Kingdom'],[u'5.0'],[],[u'0.04252429587138674'],[u'Boil'],[u'Pellet'],[u'60'],[]
k-lsch-schm-lsch,[u'K\xf6lsch Schm\xf6lsch'],[],[],[],[],[],[],[],[],[]
k-lsch-schm-lsch,[u'K\xf6lsch Schm\xf6lsch'],[u'Hallertau (DE)'],[u'Germany'],[u'4.5'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'60'],[]
single-hop-amarillo-ipa,[u'Single Hop Amarillo IPA'],[],[],[],[],[],[],[],[],[]
single-hop-amarillo-ipa,[u'Single Hop Amarillo IPA'],[u'Amarillo (US)'],[u'United States'],[u'7.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Leaf'],[u'60'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
single-hop-amarillo-ipa,[u'Single Hop Amarillo IPA'],[u'Amarillo (US)'],[u'United States'],[u'7.0'],[],[u'0.04252429587138674'],[u'Boil'],[u'Leaf'],[u'40'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
single-hop-amarillo-ipa,[u'Single Hop Amarillo IPA'],[u'Amarillo (US)'],[u'United States'],[u'7.0'],[],[u'0.028349530580924584'],[u'Boil'],[u'Leaf'],[u'20'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
brulosophy-oktoberfest,[u'Brulosophy Oktoberfest'],[],[],[],[],[],[],[],[],[]
brulosophy-oktoberfest,[u'Brulosophy Oktoberfest'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.25'],[],[u'0.0226796'],[u'Boil'],[u'Pellet'],[u'60'],[]
dogfish-smashin-punkin-clone,"[u""DogFish 'smashin' Punkin Clone""]",[],[],[],[],[],[],[],[],[]
dogfish-smashin-punkin-clone,"[u""DogFish 'smashin' Punkin Clone""]",[u'Hallertau (US)'],[u'United States'],[u'4.5'],[],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'60'],[]
kansai-cranberry-christmas-porter-2014,[u'Kansai Cranberry Christmas Porter 2014'],[],[],[],[],[],[],[],[],[]
kansai-cranberry-christmas-porter-2014,[u'Kansai Cranberry Christmas Porter 2014'],[u'Fuggle (UK)'],[u'United Kingdom'],[u'4.1'],[],[u'3.0'],[u'Boil'],[u'Pellet'],[u'60'],[]
kansai-cranberry-christmas-porter-2014,[u'Kansai Cranberry Christmas Porter 2014'],[u'Willamette (US)'],[u'United States'],[u'4.2'],[],[u'6.0'],[u'Boil'],[u'Pellet'],[u'45'],[]
brooklyn-brewshop-jalapeno-saison,[u'Brooklyn Brewshop Jalapeno Saison'],[],[],[],[],[],[],[],[],[]
brooklyn-brewshop-jalapeno-saison,[u'Brooklyn Brewshop Jalapeno Saison'],[u'Styrian Golding (SI)'],[u'Slovenia'],[u'5.4'],[],[u'0.0028349530580924582'],[u'Boil'],[u'Leaf'],[u'60'],[]
brooklyn-brewshop-jalapeno-saison,[u'Brooklyn Brewshop Jalapeno Saison'],[u'Spalt (DE)'],[u'Germany'],[u'5.5'],[],[u'0.0028349530580924582'],[u'Boil'],[u'Leaf'],[u'30'],[]
noble-trappist-ale-midwest-supplies-kit,[u'Noble Trappist Ale (Midwest Supplies Kit)'],[],[],[],[],[],[],[],[],[]
noble-trappist-ale-midwest-supplies-kit,[u'Noble Trappist Ale (Midwest Supplies Kit)'],[u'Hallertau (US)'],[u'United States'],[u'3.2'],[],[u'0.05669906116184917'],[u'Boil'],[u'Pellet'],[u'60'],[]
booths-brewing-supply-old-rasputin-clone,"[u""Booth's Brewing Supply Old Rasputin clone""]",[],[],[],[],[],[],[],[],[]
booths-brewing-supply-old-rasputin-clone,"[u""Booth's Brewing Supply Old Rasputin clone""]",[u'Cluster (US)'],[u'United States'],[u'7.0'],[],[u'0.08504849999999999'],[u'Boil'],[u'Pellet'],[u'60'],"[u""Originated from mass selection of the Cluster hop, which is an old American cultivar. It is suggested that they arose from hybridization of varieties, imported by Dutch and English settlers and indigenous male hops. There is an early ripening and a late ripening Cluster cultivar. Also known as Golden Cluster. They can give a black currant aroma/flavor. Substitutes: Brewer's Gold.""]"
booths-brewing-supply-old-rasputin-clone,"[u""Booth's Brewing Supply Old Rasputin clone""]",[u'Northern Brewer (US)'],[u'United States'],[u'9.0'],[],[u'0.0226796'],[u'Boil'],[u'Pellet'],[u'2'],[]
patersbier-25,[u'Patersbier'],[],[],[],[],[],[],[],[],[]
patersbier-25,[u'Patersbier'],[u'Cascade (NZ)'],[u'New Zealand'],[u'5.5'],[],[u'0.03543691322615565'],[u'Boil'],[u'Leaf'],[u'60'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
patersbier-25,[u'Patersbier'],[u'Strisselspalt (FR)'],[u'France'],[u'2.3'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'15'],[]
snoweizen,[u'Snoweizen'],[],[],[],[],[],[],[],[],[]
snoweizen,[u'Snoweizen'],[u'Hallertau (US)'],[u'United States'],[u'3.1'],[],[u'0.021262147935693424'],[u'Boil'],[u'Pellet'],[u'60'],[]
iron-beard-dark,[u'Iron Beard Dark'],[],[],[],[],[],[],[],[],[]
iron-beard-dark,[u'Iron Beard Dark'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'90'],[]
iron-beard-dark,[u'Iron Beard Dark'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
80-5,[u'80/-'],[],[],[],[],[],[],[],[],[]
scotty-1,[u'Scotty'],[],[],[],[],[],[],[],[],[]
2015-galaxy,[u'2015 Galaxy'],[],[],[],[],[],[],[],[],[]
2015-galaxy,[u'2015 Galaxy'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
