beer_id,beer_name,name,origin,alpha,beta,display_amount,amount,use,form,time,notes
nilssons-svart,[u'Nilssons Svart'],[u'Bramling Cross (UK)'],[u'United Kingdom'],[u'5.6'],[],[u'20.0 g'],[u'20.0'],[u'Boil'],[u'Pellet'],[u'2'],"[u'Dual Purpose Hop developed in 1965 by Professor Salmon at Wye College, England. A cross between the Bramling goldings variety and a wild Canadian Manitoban hop. Known to impart an ""American"" aroma in some strains.']"
nilssons-svart,[u'Nilssons Svart'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'20.0 g'],[u'20.0'],[u'Boil'],[u'Pellet'],[u'2'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
vanilla-milk-stout-14,[u'Vanilla Milk Stout'],[u'Challenger (UK)'],[u'United Kingdom'],[u'7.5'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'English hop. Introduced in 1972. Very popular dual-purpose hop in English ales. Used in many traditional English Bitters. When used for bittering, Challenger can impart a pleasant and complex marmalade/toffee/citrus flavour, which enhances strong ales. Substitutes: East Kent Goldings, Phoenix, Styrian Goldings, British Columbian Goldings.']"
peanut-butter-porter-18,[u'Peanut Butter Porter'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'1.25 oz'],[u'0.035436875'],[u'Boil'],[u'Pellet'],[u'60'],[]
peanut-butter-porter-18,[u'Peanut Butter Porter'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'0.75 oz'],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'20'],[]
peanut-butter-porter-18,[u'Peanut Butter Porter'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'5'],[]
lime-pepper-saison,[u'Lime Pepper Saison'],[u'Tettnanger (US)'],[u'United States'],[u'6.3'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Leaf'],[u'45'],[]
lime-pepper-saison,[u'Lime Pepper Saison'],[u'Tettnanger (US)'],[u'United States'],[u'6.3'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Leaf'],[u'20'],[]
northern-brewer-dead-ringer-ipa,[u'Northern Brewer Dead Ringer IPA'],[u'Centennial (US)'],[u'United States'],[u'10.0'],[],[u'0.750000809033437 oz'],[u'0.021262147935693424'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
northern-brewer-dead-ringer-ipa,[u'Northern Brewer Dead Ringer IPA'],[u'Centennial (US)'],[u'United States'],[u'10.0'],[],[u'1.00000107871125 oz'],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'20'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
northern-brewer-dead-ringer-ipa,[u'Northern Brewer Dead Ringer IPA'],[u'Centennial (US)'],[u'United States'],[u'10.0'],[],[u'2.0000021574225 oz'],[u'0.05669906116184917'],[u'Boil'],[u'Pellet'],[u'5'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
northern-brewer-dead-ringer-ipa,[u'Northern Brewer Dead Ringer IPA'],[u'Centennial (US)'],[u'United States'],[u'10.0'],[],[u'1.00000107871125 oz'],[u'0.028349530580924584'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
kansai-cranberry-christmas-porter-2014,[u'Kansai Cranberry Christmas Porter 2014'],[u'Fuggle (UK)'],[u'United Kingdom'],[u'4.1'],[],[u'3.0 g'],[u'3.0'],[u'Boil'],[u'Pellet'],[u'60'],[]
kansai-cranberry-christmas-porter-2014,[u'Kansai Cranberry Christmas Porter 2014'],[u'Willamette (US)'],[u'United States'],[u'4.2'],[],[u'6.0 g'],[u'6.0'],[u'Boil'],[u'Pellet'],[u'45'],[]
kansai-cranberry-christmas-porter-2014,[u'Kansai Cranberry Christmas Porter 2014'],[u'Fuggle (UK)'],[u'United Kingdom'],[u'4.1'],[],[u'3.0 g'],[u'3.0'],[u'Boil'],[u'Pellet'],[u'6'],[]
chilly-willy-winter-warmer,[u'Chilly Willy Winter Warmer'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'1.00000107871125 oz'],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
chilly-willy-winter-warmer,[u'Chilly Willy Winter Warmer'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'1.00000107871125 oz'],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'15'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
tunnocks-tea-cake-porter,"[u""Tunnock's Tea Cake (Porter)""]",[u'Fuggle (UK)'],[u'United Kingdom'],[u'4.75'],[],[u'50.0 g'],[u'50.0'],[u'First Wort'],[u'Pellet'],[u'60'],[]
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'30'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'1'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'2.0 oz'],[u'0.056699'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
stored-xss-biab-apa,[u'Stored XSS - BIAB APA'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'20.0 g'],[u'20.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
stored-xss-biab-apa,[u'Stored XSS - BIAB APA'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'8.0 g'],[u'8.0'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
stored-xss-biab-apa,[u'Stored XSS - BIAB APA'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'8.0 g'],[u'8.0'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
stored-xss-biab-apa,[u'Stored XSS - BIAB APA'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'8.0 g'],[u'8.0'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
stored-xss-biab-apa,[u'Stored XSS - BIAB APA'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'8.0 g'],[u'8.0'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
dutch-apple-ale,[u'Dutch Apple Ale'],[u'Golding (UK)'],[u'United Kingdom'],[u'5.2'],[],[u'2.50000269677813 oz'],[u'0.0708738264523116'],[u'Boil'],[u'Pellet'],[u'60'],[]
dogfish-smashin-punkin-clone,"[u""DogFish 'smashin' Punkin Clone""]",[u'Hallertau (US)'],[u'United States'],[u'4.5'],[],[u'1.5 oz'],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'60'],[]
dogfish-smashin-punkin-clone,"[u""DogFish 'smashin' Punkin Clone""]",[u'Hallertau (US)'],[u'United States'],[u'4.5'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],[]
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'Chinook (US)'],[u'United States'],[u'11.8'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'Amarillo (US)'],[u'United States'],[u'8.9'],[],[u'0.25 oz'],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'Citra (US)'],[u'United States'],[u'14.1'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'Amarillo (US)'],[u'United States'],[u'8.9'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'0.25 oz'],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'5'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'Citra (US)'],[u'United States'],[u'14.1'],[],[u'1.5 oz'],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
ziggy-spacedust-ipa-a-smaller-space-dust-clone,[u'Ziggy Spacedust IPA (a smaller Space Dust clone)'],[u'Amarillo (US)'],[u'United States'],[u'8.9'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
morning-has-broken-iipa,[u'Morning Has Broken IIPA'],[u'Summit (US)'],[u'United States'],[u'17.7'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Useful for barleywines, stouts and IPAs. Alpha acid 17-19%. Trademarked.']"
morning-has-broken-iipa,[u'Morning Has Broken IIPA'],[u'Warrior (US)'],[u'United States'],[u'16.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Warrior brand YCR 5 cv hop variety is an alpha hop used for its mild, clean bittering qualities. It is widely used in American pale ales and IPAs.']"
morning-has-broken-iipa,[u'Morning Has Broken IIPA'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
morning-has-broken-iipa,[u'Morning Has Broken IIPA'],[u'Summit (US)'],[u'United States'],[u'17.7'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Useful for barleywines, stouts and IPAs. Alpha acid 17-19%. Trademarked.']"
morning-has-broken-iipa,[u'Morning Has Broken IIPA'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
